label,clean_text
0,stoked concept label exclusivity becoming faux pas always believed held artists back creating label distrust
0,lost frequencies janieck devy reality gestort aber geil remix raging shoutdrive
2,your attitude toward struggles equally important actions work
0,texting guy ready sex considered flirting #shocking
1,hey would nice click pause pause window inactive animated gifs macos messages app
1,returned joyous focus pastel haired girl wawa okay tooooo she squealed raising eyebrows
0,#nawazsharif says india poses unacceptable conditions dialogue #india condition end #terrorism
2,are always relentlessly positive your constantly cheerful optimistic disposition starts grate
0,don ask get apologies offended all due respect alan think fed duff info
0,you ever find people around really irritate sometimes that right
0,fingers fury
2,action foundational key success pablo picasso #inspiring #quote #action #hustle #start #dosomething #success
1,fam seems fun photo booth able instantly post twitter wait till sober see hot mess
1,glad gained cheery vibes looking happy meal
1,know last tweet
3,together hermione lowered voice slightly sounding somewhat bitter perhaps even rueful that would get
1,wonderful experience watching yesterday thankyou
1,think really needs round twitter debate end something joyful know
0,ding wearing look man found arch enemy bed missus #angryman #scowl
0,need band together apart #nevertrump promotes hatred fuels #fear
2,#terrorism destroyed easily #wholeworld came together great strength could destroy #fear #humanity
3,pull afew weeks ago sadly theres game audio sound affects cause played phone tryed everything
0,ill kill bully
1,looking back recent tweets seen one right great #perfect #hilarious #speechless #deal
0,white americans worried arab terrorists black americans fearful terrorist police uniform daily basis
0,starting give fuck stopped fearing consequence
0,nisn obrien supposed sort offensive genius #awful
0,really sucks much customer service sucks hung three times absolutely horrible
0,multimillionaire spoiled brat gets self righteous huff friend muslim non starter bye
2,takes man suffer ignorance smile matter say #sting
3,hard time falling sleep woke several times afraid bugs crawling ended waking bite
0,really understand burst semi auto version damage change essentially useless
0,angry glass vodka
3,serious need nap
3,wah woke frm fucking nightmare
3,super sad especially talking real person bot makes feel real
0,hey see sent emails where thousands gone
2,never make #decision #angry never make #promise #wisewords
1,watch amazing live broadcast #musically
0,website making feel violent rage upgrade options helping either #aaaaarrrrgghhh #iwanttocancel #rage
1,bought steam port vice city delight billie jean soundtrack
3,can believe got days left #backtoreality
1,#horror sure did lol nhappy decision
3,you police credentials you litigator nothing experience #sad #trumppuppet #felon #jersey sale
1,last nigt dreamt nthat somebody loved nno hope harm njust another false alarm
3,just heard happen grandad hometown last night terrible news hope everyone okay
0,who hell drilling outside house literally got sleep half four busy shift twats woken
0,fuck yall hiring gop guy discourage cam speakinh mind heart racism
1,give pout firm
0,termination rate gotta make things shake
3,much #sadness #heartbreak
3,think must scare coworkers eating like rabid animal breaks #srry
3,cum despair
0,canada driving force democracy freedom rights instead help #dictator #misogyny #sharia #islam #polygamy
3,pine nut chestnut peanut wait wrong film
3,caballero shocking
2,machine keeps beeping nnurse don worry you good vitals normal size walks back nmatt dying
2,want highlight bright ever get lost someone looking dark find
1,she chuckles shaking head really vivid imagination guess happens meet someone
3,noel edmonds reckons cat talking stressed uncertainty #gbbo future #plot #lost
3,trump supporters clue meaning words used like #sad #nevertrump
3,gunna make cry need glee day
1,kind drive home work today #dailyfeels
1,looking forward div next year #leictershireaway #therey
3,jimmy dore raisingtheboss already lost country government oligarchs fear tactics still work appears
3,just wish appreciated when turn taken care want break #tired
3,feels like houses with basic requirements literally options #discouraged
0,michelle one worst players history #bb #bbfinale #bitter
2,love honesty best policy
1,heavy days given much needed levity thanks bro
0,strike upon thee great vengeance furious anger attempt poison destroy brothers
1,pretty average klitschko fury joshua white
2,time start taking advice
0,understand everyone #angry want live thrive
0,traditionalists say bored bored bored rule cheerfully ignored
0,yall rlly gotta stop lettin bees put fear heart unless allergic tryna see run around fuckin bee chill soft
3,why nap day comfortable sleeping night never comfortable #nightmare
3,moment nif kill spirit die natural #murder #suicide #depression #racism #pride
1,sparkling water wyd
0,get reveal taxes that immediate danger but answer
3,when get lost neighborhood use gps phone find way #lost #googlemaps #blondmoment
0,you ever really irritated someone love like god damn makin angry love forgive angry
0,that way angry literally feel blood boiling
1,twitter font endless hilarity
2,goals big scare small minds
1,#siguemeytesigo #happy #snapchat manuellynch #venezuela
1,glee glee glee glee glee glee lost lost lost lowe much
0,sam brown law never offend people style fake break island
1,having blast playing games hearing testimonies pastor jeremy house #fellowship #food #laughter #praise #gospel #coffey
1,exited shaking much pround colleen fandom everyone amazing
1,sting damn earnest early morning listening
2,are worrying worried peter nthrow worry cares #faith #leadership #worry #mindfulness #success
0,instagram seriously sort spent ages writing caption delete post #instagram
0,but even jumped hoop takes one irate netizen decide playing rules enough
0,history people bullied one make three posts attack
0,bully niall impossible
2,you fight elephants wrestled pigs #quoteoftheday #relentless
0,when someone tells going tear apart say tall #shocking
2,let know
1,thanks
0,peanut butter you kinda pervert
0,when sister throws legitimate temper tantrums get attention
3,expected thought #fear
0,fuming
0,need today know many fuckin french plaits morn stroppy old #rage
1,think luca understands serious fall idea store
0,fuck madden way harder
1,and rich fumes sullen sences cheer
1,need sushi date olive guarded date rockys date #tiff
0,since fuck stand concert #raging
3,think ima lay bed day sulk life hitting hard
3,man southampton wipe floor west ham sunday disheartened
1,#trends thread #drafts amp #posted mins #birthday #close anyway #really #start
2,god hears voice optimism moment think everything failed
0,going local news immediately #designatedsurvivor turns smooth transition chaos raging fire #media #fear
0,years irrelevant its absolute joke #manutd #ticketing #fuming #noloyalty #joke #notimpressed
3,shantosh how crazy would walk past talk person everyday never realizing suffering depression
0,know furious stop fucking moaning win game last season finished
3,just laying here can sleep some reason #restless
1,stayed night long nmade drinks strong nfeeling ten feet tall nropes swinging water nin middle night
0,hell hath fury like bureaucrat scorned milton friedman
0,day disclosed caught googling cholroform fucking aghast
3,step get rid step prioritise football step profit #depressing
2,prayers amp protection brothers sisters fighting #charlotte #against #machines
